amount,account_age_days,transactions_24h,failed_transactions_24h,device_changes_30d,location_mismatch,international_transaction,previous_chargebacks,is_risky
127.02,1477,3,1,0,0,0,0,0
77.21,1368,4,0,1,0,0,0,0
112.54,1054,6,0,0,0,0,0,1
29.95,414,7,0,0,0,0,0,0
48.93,1895,1,1,0,0,1,0,0
80.8,368,3,0,0,0,0,0,0
88.02,1007,4,2,0,0,0,1,0
91.85,1765,4,1,0,0,1,0,0
58.07,993,7,3,0,0,0,0,0
45.72,596,4,1,0,0,0,0,0
1568.34,1526,5,1,1,0,0,0,0
165.14,1686,3,0,1,0,0,0,0
100.8,1897,0,0,0,0,0,0,0
52.81,1018,6,2,0,0,0,0,0
42.47,701,6,0,0,0,1,1,0
58.51,1045,5,1,3,0,0,0,0
89.37,549,3,0,1,0,0,1,1
10.17,246,4,0,2,0,0,0,0
13.88,283,3,1,0,0,0,1,0
35.27,614,7,1,0,0,1,0,0
82.03,931,6,0,1,0,0,0,0
52.5,806,5,0,0,0,0,1,0
292.4,232,9,0,0,0,0,1,0
15.14,316,4,1,0,0,0,0,0
31.46,838,9,1,0,0,0,0,1
304.93,1824,3,0,2,0,0,0,1
76.03,1360,3,0,0,0,0,1,0
161.55,411,4,0,0,0,0,1,0
518.66,245,2,2,0,0,1,0,0
33.32,387,4,2,0,0,0,0,0
60.38,689,1,0,0,1,0,0,1
50.78,1749,9,0,0,0,0,0,0
9.44,358,4,2,0,0,0,0,0
48.89,1022,5,2,0,0,0,0,0
160.94,614,2,1,0,0,0,0,0
114.5,798,4,1,0,0,0,0,0
123.85,22,4,0,0,0,0,0,0
45.81,19,6,1,0,0,0,0,0
34.6,1311,6,3,0,0,0,0,0
237.28,276,3,0,1,0,0,0,0
40.56,659,7,0,0,0,0,0,0
89.49,898,8,0,0,0,0,0,0
78.52,552,6,0,0,0,0,1,0
287.64,679,3,1,0,0,0,1,1
176.16,603,4,0,0,0,0,0,0
18.26,1096,3,1,0,0,1,0,0
20.34,365,4,2,1,0,0,0,0
118.97,1974,5,1,1,0,0,0,1
62.53,795,5,1,0,0,0,0,0
42.3,1359,7,1,2,0,0,0,1
184.13,652,2,1,1,0,1,0,0
80.44,1775,5,0,0,0,1,0,0
70.28,590,3,1,0,0,0,0,0
145.45,199,1,1,0,0,0,0,0
45.83,17,2,1,0,0,0,0,1
320.06,218,7,0,2,0,0,0,0
30.32,741,6,0,1,0,0,0,0
128.63,1876,5,0,0,0,1,1,1
279.73,650,4,1,1,0,0,0,0
16.82,147,3,0,0,0,0,0,0
47.31,1234,2,0,0,0,0,0,0
208.97,670,1,0,0,0,0,0,0
212.14,1438,0,1,0,0,0,0,0
56.18,665,3,1,0,0,0,0,0
31.99,856,5,6,0,0,0,0,1
173.46,330,4,0,0,0,0,0,0
217.79,895,4,2,3,0,0,0,0
20.81,1986,1,0,0,0,0,1,0
20.01,1894,8,0,1,0,0,0,0
83.53,1376,6,0,0,0,0,0,0
125.13,1187,4,1,0,0,0,0,0
49.45,1843,4,0,0,0,0,0,0
131.54,101,1,2,1,0,0,0,0
32.78,327,2,2,0,0,0,0,0
8.05,327,7,0,0,1,0,0,0
43.65,1179,2,2,0,0,0,2,0
71.04,10,5,1,0,0,0,1,1
50.61,353,2,0,0,0,1,0,0
20.93,1963,6,1,1,1,1,0,0
10.85,183,1,1,0,0,0,0,0
39.88,455,7,0,0,0,0,0,0
163.64,1670,3,2,0,0,0,1,0
234.21,6,4,1,0,0,0,1,1
218.7,1357,4,0,0,1,0,0,1
29.49,1968,5,1,1,0,1,0,0
21.04,1357,5,0,0,0,0,0,0
109.58,1282,3,1,0,0,0,0,0
125.85,211,5,1,1,0,0,0,0
99.5,51,7,2,1,1,0,0,0
8.9,1469,3,0,1,0,0,0,0
28.03,1683,1,0,1,0,0,0,0
64.74,1010,5,0,0,0,0,0,1
108.55,377,6,1,2,0,1,0,0
143.64,640,5,0,1,0,0,1,0
77.03,1510,1,2,0,0,0,0,0
92.83,770,6,1,1,0,1,0,0
72.59,1075,2,1,1,0,0,0,0
132.37,154,8,1,0,1,0,0,0
91.18,582,5,1,2,1,0,1,1
71.22,788,2,1,2,0,0,0,0
50.99,791,4,0,0,0,0,0,0
72.33,1334,2,0,0,0,0,0,0
108.27,1423,4,1,1,0,1,0,0
87.14,134,5,0,1,0,0,0,0
97.6,220,6,0,0,0,0,0,0
255.37,163,3,2,0,1,0,1,1
86.94,971,3,0,1,0,0,0,1
34.85,648,1,0,0,0,0,0,0
161.35,569,3,1,0,0,0,0,0
17.01,1526,3,0,0,0,0,0,0
22.61,946,4,1,1,0,0,0,0
93.3,689,3,2,0,0,0,0,0
111.76,115,6,1,0,0,0,0,0
19.2,1523,2,1,0,0,0,0,0
45.48,1496,2,1,0,0,0,0,0
36.38,1173,1,2,1,0,1,0,0
40.99,1265,6,0,1,0,0,0,0
171.33,123,2,0,1,0,0,0,0
135.17,804,1,1,1,0,0,0,0
65.42,839,7,1,0,0,0,1,1
38.63,1093,6,1,0,0,1,0,0
17.29,826,6,2,2,0,0,0,1
275.94,63,1,1,0,0,0,0,0
120.56,733,4,0,0,0,1,0,0
32.9,1040,2,0,0,0,0,2,0
136.95,1414,3,0,0,1,0,0,1
62.16,590,6,2,0,0,0,0,0
50.04,1658,1,1,1,0,0,0,0
103.05,948,5,0,0,1,0,0,0
31.77,1282,4,0,2,0,0,0,0
47.29,217,3,0,0,0,0,0,1
75.3,479,3,0,0,0,1,0,0
40.47,1138,2,0,2,0,0,0,0
130.2,1906,7,4,0,0,0,0,1
432.28,1997,5,0,0,0,1,0,0
31.37,1404,3,1,0,0,0,0,0
12.61,1682,5,0,0,0,0,0,0
9.01,977,3,1,3,0,0,0,0
57.37,237,6,1,0,0,0,0,0
34.36,476,3,2,0,0,1,0,0
82.09,1996,1,0,0,0,0,1,0
76.14,1955,2,0,1,0,1,1,0
13.42,598,7,0,0,0,1,0,0
10.86,1703,7,1,0,0,1,0,1
89.65,129,7,2,0,0,0,1,0
76.36,510,2,1,0,0,0,1,0
43.56,165,1,1,2,0,0,0,0
12.72,277,4,0,0,0,0,0,0
106.85,257,2,1,0,0,0,0,0
237.91,1156,7,1,1,0,0,0,0
88.06,992,5,2,1,0,0,0,0
28.57,570,0,2,0,1,0,0,0
69.72,1281,7,1,1,0,1,1,0
17.01,141,5,0,0,0,0,0,0
192.09,686,6,1,0,0,0,1,0
72.37,687,5,1,1,1,0,0,0
11.38,1233,4,0,1,0,0,1,0
49.37,716,4,1,1,0,0,0,0
105.99,1023,2,1,1,1,1,0,1
47.8,1543,3,2,0,0,0,0,0
50.61,1075,11,1,0,1,0,0,1
19.6,1527,4,0,1,0,0,0,0
117.51,1283,10,3,0,0,1,0,0
34.87,178,8,1,1,0,0,0,0
7.72,922,5,0,0,0,0,0,0
46.0,543,0,0,0,0,0,0,0
177.89,1380,6,0,1,0,0,0,0
45.29,1342,2,0,0,0,1,1,0
379.17,1690,4,1,0,1,0,0,0
102.41,963,4,1,0,0,0,0,0
93.57,364,1,0,1,0,0,0,0
58.65,1079,7,2,0,0,0,0,0
62.28,1180,2,1,1,1,0,0,1
51.24,1068,3,0,0,0,0,0,0
49.29,593,7,0,0,0,0,0,0
113.39,1702,5,0,0,0,1,0,0
26.16,542,5,0,1,0,0,0,0
22.74,322,7,0,0,0,0,0,0
21.69,648,3,0,1,0,0,0,0
515.77,14,5,1,1,1,0,0,1
113.33,1381,8,0,0,0,0,0,0
90.42,1507,4,1,2,0,0,0,1
23.16,618,6,2,0,0,0,0,0
124.38,359,3,0,0,0,1,0,0
59.35,1342,7,1,0,0,0,0,0
82.61,1099,2,1,0,0,0,0,0
25.11,1983,4,1,1,0,0,0,0
78.28,1615,9,1,1,0,0,0,0
43.65,194,5,3,0,0,0,0,0
31.01,363,4,0,0,0,0,0,0
138.95,1120,8,1,0,0,0,0,0
14.33,1064,6,1,0,0,0,1,0
117.3,768,4,1,1,0,1,0,0
132.22,397,6,0,3,0,0,0,1
27.67,107,2,1,0,0,0,0,0
29.36,1041,3,1,1,0,0,0,0
53.36,527,3,1,0,1,0,0,0
88.41,1953,2,0,0,0,0,0,0
57.23,1011,2,0,0,0,0,0,0
102.88,784,5,0,1,0,0,0,0
388.77,1523,7,2,0,1,0,0,1
40.14,525,3,1,0,0,0,0,0
12.0,1783,2,0,1,0,0,1,0
152.31,1750,6,1,2,0,0,0,1
359.0,1687,2,1,0,1,0,0,1
98.77,1828,3,1,0,0,0,0,0
22.47,1067,6,0,0,0,0,0,0
58.92,1970,4,3,0,0,1,0,1
21.79,626,5,0,1,0,0,0,0
126.83,1866,4,0,1,0,1,0,0
17.27,1617,4,0,0,0,0,0,1
49.4,350,4,1,0,0,0,0,0
24.43,1677,9,0,1,0,0,0,0
75.7,1054,3,0,0,0,0,0,0
46.23,1465,6,0,0,0,0,0,0
79.58,1006,4,1,1,0,0,0,0
68.19,542,6,1,0,0,0,0,0
24.86,1479,8,0,1,0,0,0,0
124.82,1802,2,2,1,0,0,0,0
63.51,1635,5,0,1,0,0,0,0
24.82,962,3,1,1,0,0,0,0
626.99,94,2,0,2,0,0,0,0
107.39,1747,4,1,0,0,0,0,0
57.21,1319,3,1,0,0,0,0,0
274.57,1573,3,0,0,0,0,0,0
420.66,899,2,1,0,0,0,1,1
57.67,89,3,1,0,0,0,0,0
94.39,1954,5,1,1,0,0,0,0
24.83,503,7,4,0,0,1,0,1
57.56,767,7,1,0,0,0,0,0
54.65,214,5,3,0,0,0,0,0
80.22,1446,4,0,0,0,0,0,0
93.01,526,2,0,0,0,0,0,0
116.73,192,3,0,0,0,0,0,0
84.58,1831,4,0,1,0,0,1,0
19.87,694,2,2,0,0,0,0,0
26.09,642,1,1,0,0,1,0,0
38.61,1248,5,1,1,0,0,0,0
50.29,555,3,1,1,0,0,0,0
190.71,1717,7,0,1,0,0,0,0
20.84,387,2,1,0,0,0,0,0
46.65,681,4,0,0,0,0,0,0
172.95,776,5,0,0,0,0,1,1
49.41,1498,2,0,1,0,1,0,0
105.68,1632,4,1,1,0,0,0,0
58.0,203,2,0,0,0,1,0,0
86.21,1010,3,0,0,0,0,0,0
53.07,447,5,0,0,1,0,0,1
129.94,1857,6,1,0,1,0,0,0
14.22,1871,4,1,3,0,0,0,0
46.37,900,1,0,1,0,0,0,0
89.71,1092,5,1,0,0,0,0,0
113.71,1116,5,0,0,0,0,0,0
296.77,778,4,0,0,0,0,0,0
45.1,1867,4,0,0,0,0,0,0
292.8,178,6,0,2,0,0,0,0
34.5,1687,5,1,1,0,0,0,0
251.8,829,7,2,0,0,0,1,0
151.03,559,5,3,0,1,1,0,1
26.75,1027,3,0,0,0,0,0,0
90.65,103,0,2,0,0,0,1,1
63.36,1297,4,0,1,0,0,1,0
124.66,1558,1,0,0,0,0,0,0
53.34,116,3,0,1,0,0,1,0
49.05,859,5,1,0,1,0,0,0
262.2,1936,2,1,0,0,0,2,0
60.42,464,10,1,0,1,0,0,0
152.39,104,4,1,1,0,0,0,0
53.23,259,5,1,1,0,1,0,0
353.07,1332,4,1,0,0,0,1,0
33.84,1391,1,4,3,0,0,0,0
36.08,929,3,0,1,0,0,0,0
306.29,810,4,1,1,0,1,0,0
42.74,642,4,2,0,0,0,0,0
330.65,807,4,0,0,0,1,0,0
162.69,1023,5,0,0,0,0,0,0
57.13,1326,1,0,0,0,0,0,1
10.88,560,4,0,1,0,0,0,0
65.41,27,4,1,0,0,1,1,0
73.82,508,9,1,2,0,0,0,0
214.27,527,4,1,0,0,0,0,0
326.51,775,7,1,0,0,0,0,0
33.62,1389,3,0,0,0,0,0,0
148.59,953,9,1,0,0,0,0,0
143.37,298,5,0,1,0,0,0,0
195.08,777,5,0,1,0,0,0,0
109.8,361,2,0,0,0,0,2,0
9.56,1670,5,2,1,0,0,1,0
57.09,504,8,2,0,0,1,1,0
21.0,1977,7,1,0,0,0,0,0
54.46,588,5,1,1,0,0,0,0
177.68,30,4,0,0,0,0,0,0
90.48,1463,4,0,1,0,0,0,1
210.21,1364,4,0,0,0,0,0,0
93.86,126,8,0,0,0,0,0,0
18.2,596,4,2,0,0,0,0,0
5.36,1590,6,0,1,0,0,0,0
77.39,1390,3,0,0,0,0,0,0
53.84,1819,3,1,0,0,0,0,0
25.1,1876,5,1,0,0,0,0,0
12.17,1467,4,0,1,0,0,0,0
31.98,263,3,1,0,0,0,0,1
54.9,936,1,1,2,0,1,0,0
129.78,872,0,1,0,0,0,0,0
80.53,1246,7,1,1,0,1,0,1
332.97,1864,2,0,0,0,0,0,0
23.67,2,2,0,2,0,0,0,0
160.94,1934,2,1,1,0,0,1,1
69.92,394,4,0,2,1,0,0,1
133.58,306,6,2,0,1,1,1,1
43.1,1170,4,1,1,0,0,0,0
194.74,530,5,1,0,0,0,0,0
89.59,528,3,2,0,0,0,0,0
33.8,1332,1,0,0,1,0,0,0
65.89,965,5,1,0,0,0,0,0
52.48,1972,4,3,0,0,0,0,0
108.76,671,1,1,0,0,0,0,0
20.5,1364,9,1,0,1,0,0,0
64.76,1943,3,0,1,0,0,0,0
99.02,352,1,0,0,0,0,0,0
68.93,810,4,1,1,0,1,0,0
256.45,209,2,1,0,0,0,0,0
144.61,958,6,0,0,0,0,0,0
66.19,205,3,0,2,0,0,0,0
82.82,625,1,0,1,0,0,1,0
89.63,1714,5,0,0,0,0,0,0
99.81,1997,3,1,1,0,0,1,1
10.74,721,3,0,0,0,0,0,0
49.33,636,1,1,1,1,0,0,0
15.11,1039,8,0,0,0,0,1,0
239.43,858,5,0,0,0,1,0,0
62.75,1452,3,2,0,0,0,0,0
54.96,476,4,0,0,0,0,1,0
163.5,298,3,3,1,0,0,0,1
101.73,557,2,1,0,1,0,0,0
21.57,1118,4,1,0,0,0,0,0
62.12,107,6,0,0,0,0,0,0
47.7,1443,6,1,0,0,1,0,1
11.65,1302,7,1,0,0,0,0,0
33.44,128,3,1,1,0,0,0,0
55.5,1994,6,2,0,0,1,0,0
59.44,459,8,1,1,0,0,0,0
15.15,38,0,0,0,0,1,0,0
210.96,1633,6,0,2,0,1,0,1
60.21,198,4,2,0,0,0,0,0
69.24,1728,7,1,0,0,0,0,0
99.55,357,4,2,0,0,0,0,0
30.32,7,3,1,1,0,0,0,0
105.25,1580,5,3,0,0,0,0,1
46.2,1356,2,0,1,0,1,1,0
27.21,519,1,2,1,0,0,0,0
118.33,194,1,0,0,0,1,0,0
296.39,316,7,1,2,1,0,0,1
137.67,1025,2,2,2,0,0,0,1
167.83,1086,5,0,1,0,0,0,0
39.62,343,9,1,0,0,0,0,0
13.5,601,4,3,0,0,0,0,1
295.93,1042,3,1,1,0,1,0,0
520.36,620,4,0,0,0,1,0,1
311.94,1671,7,0,0,0,0,2,0
47.67,1395,4,0,0,0,0,0,0
21.02,822,3,1,0,0,0,0,0
22.97,1603,2,0,1,0,0,0,0
12.38,1629,4,0,1,0,0,1,0
59.9,1674,5,1,1,0,0,0,0
332.18,1725,4,3,0,0,1,0,0
57.88,1595,2,0,0,0,0,0,0
90.23,1723,4,1,0,0,0,0,0
263.91,235,7,0,0,0,0,0,0
44.52,1093,3,2,0,1,0,1,0
510.57,447,5,2,0,0,0,0,0
488.87,610,5,1,2,0,0,0,0
58.49,8,2,2,0,0,0,0,0
37.43,462,5,0,1,0,1,0,0
133.92,1000,4,1,0,0,0,0,0
47.11,1335,6,1,1,0,1,0,0
20.98,134,7,1,1,0,1,0,1
240.14,385,1,0,2,0,0,0,0
225.08,56,5,1,1,0,1,0,0
77.91,993,1,0,1,0,0,0,0
18.86,1384,4,2,0,0,0,0,0
19.5,1995,8,3,0,0,0,0,0
74.23,1138,5,0,0,0,0,2,0
40.45,1112,6,2,0,0,0,0,0
47.41,138,5,2,0,1,0,1,0
185.3,1132,1,1,0,0,0,0,0
138.82,1524,6,0,0,0,1,0,0
264.58,535,1,0,0,0,0,0,0
24.76,144,1,1,1,0,0,0,0
47.31,869,4,0,0,0,0,0,0
142.45,656,6,2,0,0,0,1,0
104.38,56,7,0,0,0,1,0,0
308.7,620,4,0,0,0,1,0,1
101.55,1887,6,0,1,0,0,2,1
423.31,1030,3,0,0,0,1,0,0
114.44,542,2,2,2,0,0,0,0
192.9,447,2,0,0,0,0,1,1
48.25,1409,2,0,0,0,0,0,0
67.65,1331,6,2,1,0,0,1,0
165.83,874,2,0,1,0,1,0,0
334.61,1881,2,2,1,0,0,0,0
138.27,639,7,1,0,0,0,0,0
61.36,1326,1,0,0,0,0,0,0
264.37,1657,1,1,0,0,0,0,0
7.45,1429,1,2,0,0,0,0,0
16.08,611,5,0,0,0,0,0,0
131.85,1702,5,2,0,0,1,0,0
67.63,837,8,1,0,0,0,0,0
122.18,1855,3,2,1,0,0,0,0
71.12,1777,7,1,2,0,0,0,0
118.03,1586,3,3,0,0,0,0,0
29.54,780,4,1,1,0,0,0,0
117.98,837,0,2,1,0,1,0,0
180.26,510,2,1,0,0,0,0,1
226.0,1097,4,0,0,0,1,0,0
499.47,812,5,1,0,0,1,0,0
85.12,564,6,0,0,0,0,0,0
87.7,265,5,0,3,0,0,0,0
14.54,1251,4,0,0,0,0,0,0
39.2,1217,5,0,0,0,0,0,1
54.98,1398,2,1,0,0,0,0,0
190.63,1775,7,2,2,0,0,0,0
36.2,10,4,1,2,0,0,0,0
147.87,302,4,1,0,0,0,0,0
66.58,1383,5,2,0,0,0,0,0
55.86,1764,5,0,0,0,0,0,0
85.53,1978,1,1,0,0,0,0,0
45.1,805,1,0,1,1,0,0,0
43.42,1076,1,0,1,0,0,0,0
12.12,1776,5,0,0,0,0,0,0
52.04,99,1,1,1,0,0,0,0
41.27,593,6,0,0,0,0,0,0
39.81,1037,5,0,1,0,0,0,0
101.18,1414,6,1,0,0,0,0,0
128.85,1978,7,3,1,0,0,0,0
84.12,357,6,1,1,0,1,0,0
180.44,1664,6,2,0,0,0,1,0
118.58,1840,8,0,2,0,0,0,0
49.65,928,7,1,3,0,1,0,0
41.98,11,8,0,0,1,0,0,0
91.18,81,2,1,0,1,0,0,0
118.36,1285,4,0,0,0,0,0,0
269.84,6,4,1,0,0,0,0,0
219.46,1482,2,1,1,0,0,0,0
38.8,373,3,0,0,0,1,0,0
60.22,481,4,0,0,0,1,0,0
130.45,222,3,0,1,0,0,0,0
194.03,1941,2,1,0,0,0,0,0
170.54,1834,3,0,0,0,0,0,0
62.56,1105,0,0,0,0,0,1,1
19.03,1947,4,1,1,0,0,0,0
24.56,515,3,2,0,0,1,0,0
87.59,1084,5,0,0,0,0,0,0
93.9,221,4,0,0,0,0,0,0
22.23,1986,2,1,0,1,0,1,1
69.73,349,3,1,1,0,0,0,0
125.36,1585,2,1,0,0,1,0,0
21.09,228,6,1,0,0,0,0,0
201.34,290,4,0,0,0,0,0,0
45.72,293,7,3,0,0,0,0,0
234.54,810,8,1,1,0,0,0,0
39.12,1217,4,0,0,1,0,0,0
23.89,956,5,0,1,0,0,0,0
42.18,1498,2,1,1,0,0,0,0
60.63,1281,8,0,1,0,0,1,0
45.22,1979,3,0,1,0,0,1,0
53.73,1530,4,1,0,0,0,0,0
93.13,388,8,0,0,0,1,0,1
56.19,615,6,0,0,0,0,0,0
62.42,1422,2,0,1,0,0,0,0
12.07,366,2,1,1,0,0,0,0
98.66,658,6,0,1,0,0,0,0
61.0,290,5,0,1,0,0,0,0
333.72,1793,7,0,0,0,0,0,0
26.06,1333,2,1,1,0,0,0,0
10.93,1302,2,0,0,0,0,0,0
123.73,1488,3,1,0,0,0,0,0
94.3,189,5,1,0,0,1,0,0
24.33,918,5,1,1,0,0,0,0
14.44,1202,3,0,1,0,0,0,0
310.26,1552,1,1,0,0,1,0,0
274.27,924,5,1,0,0,0,0,0
5.54,988,1,0,0,1,0,0,0
42.17,375,3,2,0,0,0,0,0
352.2,1622,1,0,0,0,0,0,1
41.43,760,2,1,1,0,0,0,0
40.83,1478,2,1,0,0,0,0,0
50.26,217,5,1,0,0,1,0,0
21.74,1066,3,0,0,0,0,0,0
12.12,194,4,0,1,0,0,1,0
191.05,1351,8,1,2,0,0,1,1
10.56,1397,2,1,1,1,1,0,1
85.39,1489,6,1,0,0,1,0,0
161.84,163,3,0,0,1,0,0,0
15.62,276,5,2,0,0,1,0,0
26.46,364,8,1,0,1,1,1,1
224.34,1666,3,1,0,0,0,1,0
113.62,775,7,0,0,0,0,0,0
35.97,480,5,0,2,0,0,1,1
221.9,689,5,0,1,0,0,0,0
222.86,460,7,0,2,0,0,0,0
87.27,1289,5,1,0,0,0,0,0
27.11,539,6,0,1,0,0,1,1
44.1,974,3,1,0,0,0,0,0
88.8,1410,3,0,1,0,1,0,0
55.22,85,3,0,1,0,0,0,0
170.54,1732,2,1,0,0,0,0,1
14.44,1340,10,2,1,1,1,0,1
14.97,243,4,1,0,0,0,0,0
79.91,1493,3,1,1,1,0,0,0
40.79,880,3,0,0,0,0,0,0
35.62,1366,4,0,1,0,1,0,0
11.38,1201,6,1,0,0,0,1,0
68.0,1154,3,0,0,0,0,0,0
63.26,657,3,0,1,0,0,0,0
128.19,1107,3,2,0,1,0,0,0
71.44,1384,4,0,1,0,0,0,0
58.4,88,2,0,1,0,0,0,0
216.37,1556,2,0,0,0,0,0,0
17.95,742,6,0,0,0,0,0,0
114.02,1996,4,0,0,0,0,0,0
12.54,985,1,1,0,0,0,0,0
28.84,1662,7,0,0,0,0,0,0
19.83,471,3,0,1,0,0,0,0
145.76,1522,2,1,0,0,0,0,0
62.46,1531,4,0,1,0,0,0,0
65.79,1378,4,0,2,0,0,0,0
22.05,416,5,0,0,0,0,0,0
49.42,1075,4,1,0,0,0,0,0
31.08,1624,3,0,0,0,0,0,0
97.85,682,7,1,0,0,1,0,0
24.75,1087,2,4,1,0,0,0,0
252.09,1113,8,0,2,0,0,0,0
12.48,1725,5,2,0,0,0,0,0
29.77,1214,8,0,0,0,0,0,0
356.81,899,6,1,0,0,1,0,1
43.16,601,9,0,1,0,0,0,0
17.91,1372,4,1,1,0,0,0,0
83.02,1868,7,1,0,1,1,1,1
41.45,1562,4,3,0,0,0,0,0
28.91,1200,1,2,0,0,0,0,0
22.29,1388,3,1,0,0,0,0,0
1062.49,776,4,1,0,0,0,0,0
51.85,901,6,0,1,0,0,0,0
9.72,1931,1,0,0,1,0,1,1
296.99,1578,8,0,1,0,0,0,0
122.86,483,3,2,2,0,0,0,1
30.99,1143,3,1,0,0,0,0,0
26.23,169,3,0,1,0,0,0,0
130.77,1644,3,0,0,0,1,0,0
52.1,147,5,0,0,0,0,0,0
9.72,1712,2,0,4,0,0,1,0
398.31,1461,5,0,0,0,0,0,0
43.21,439,2,2,0,0,0,0,0
297.55,888,4,0,2,0,1,0,0
239.47,1213,5,0,1,0,0,0,0
24.51,160,3,0,0,0,0,0,0
187.39,814,3,1,0,0,0,0,0
34.76,1884,4,0,0,0,0,0,0
10.31,1956,5,1,1,0,0,0,0
43.62,402,6,0,0,0,0,0,0
99.25,586,4,0,0,0,0,0,0
41.98,864,3,0,0,0,0,0,0
49.06,1042,3,1,1,0,0,2,0
209.26,140,5,1,0,0,0,0,0
74.18,1139,7,1,1,0,0,0,0
28.69,328,6,0,1,0,1,0,0
134.56,225,3,1,1,0,0,0,0
81.26,558,7,1,0,0,1,0,1
5.36,439,2,1,0,0,0,0,0
102.35,1574,5,1,0,0,1,0,0
98.67,1742,7,0,0,0,0,0,0
68.04,386,2,1,0,0,0,0,0
162.67,521,4,0,0,0,0,0,0
34.04,1277,4,0,0,0,0,1,0
93.36,620,4,0,0,0,0,0,0
13.92,1925,8,0,0,0,0,0,0
100.19,1122,2,1,1,0,0,0,0
470.15,787,4,0,0,0,1,0,0
24.66,1095,4,0,1,0,0,0,0
31.19,551,8,0,0,1,0,1,0
32.79,1834,6,4,0,0,0,0,0
75.94,1937,5,0,0,0,0,0,0
23.03,447,3,1,1,0,0,0,0
101.62,1114,4,1,0,0,0,0,0
155.53,1454,4,1,0,1,0,0,0
113.79,1243,5,0,0,0,0,0,0
11.38,107,5,1,0,1,0,1,0
180.4,1500,6,1,0,0,0,0,0
170.27,916,6,2,0,0,1,0,0
152.96,1478,3,0,1,0,0,0,0
96.82,904,1,1,0,0,0,0,0
83.11,1632,1,0,0,0,0,0,1
187.24,1939,10,0,0,0,1,0,0
456.47,544,7,1,0,0,0,0,0
25.71,1150,3,1,0,0,0,0,0
196.0,1171,1,1,1,0,0,0,0
61.18,280,5,0,1,0,0,0,0
58.58,24,4,1,0,0,0,0,1
14.35,952,3,1,1,0,0,0,0
50.16,1745,2,0,1,0,0,0,0
24.6,120,3,1,1,0,0,0,1
41.94,1810,5,0,0,0,0,0,0
22.24,1676,7,2,2,0,0,0,0
42.57,1321,3,0,1,0,0,0,0
44.43,855,5,1,1,0,0,0,0
73.46,1016,2,1,0,0,0,0,0
13.27,944,4,0,0,0,0,0,0
15.71,1106,3,0,1,0,0,0,0
95.77,448,6,0,1,0,0,0,0
30.04,1936,5,0,0,0,0,1,0
195.3,1744,3,0,1,0,0,0,0
83.54,996,5,0,1,0,0,0,0
122.33,1943,3,0,1,0,0,1,1
273.33,1494,4,2,1,0,1,0,0
48.93,1447,5,1,0,0,0,0,0
37.54,1569,3,1,1,0,0,1,0
159.45,1048,1,2,1,0,0,0,0
111.0,1085,5,1,0,0,0,0,0
55.29,1847,6,2,0,0,0,0,0
268.13,1725,5,1,1,0,0,0,0
53.93,84,4,1,0,0,0,0,0
68.91,225,4,0,0,0,0,0,0
68.12,1704,3,0,0,1,0,0,0
26.19,186,5,0,0,0,1,1,1
72.07,375,6,1,1,0,1,0,0
269.55,72,2,2,0,0,0,1,0
104.06,74,3,2,2,0,0,0,0
68.79,1921,5,0,2,0,1,0,0
56.73,1365,3,0,0,0,0,0,0
92.84,153,4,0,0,0,0,0,0
141.14,96,6,1,0,0,0,0,0
122.64,1589,3,0,0,0,0,0,0
47.85,445,7,0,0,0,0,0,0
92.28,1710,7,2,0,0,0,0,0
107.76,1134,2,1,1,0,0,0,0
24.36,1482,4,1,0,0,0,0,0
78.9,828,0,1,0,0,0,0,0
7.68,1075,4,0,0,1,0,0,1
108.04,377,1,1,0,0,0,0,0
129.07,765,1,1,0,0,0,0,0
140.83,1097,5,0,1,0,1,0,0
44.92,212,4,2,0,0,0,0,0
90.84,1456,5,1,1,0,0,0,0
276.98,724,4,0,0,0,0,0,0
274.18,1787,3,1,1,0,0,0,0
64.77,1192,4,1,1,0,0,0,0
76.66,775,6,2,2,0,0,0,0
202.53,331,7,1,1,0,0,0,0
14.87,1766,7,0,1,0,0,0,0
48.28,751,9,0,0,1,0,0,1
253.55,1811,5,1,0,0,0,0,0
176.83,1518,5,0,0,1,0,0,0
96.47,1167,6,2,2,0,0,0,0
14.79,1606,1,2,2,0,0,0,0
63.44,1469,3,1,0,1,0,0,1
36.97,824,4,3,0,0,1,0,1
92.85,394,4,1,1,0,0,0,0
29.69,512,5,1,1,0,0,0,0
23.91,686,3,1,0,0,0,0,0
8.46,1872,1,1,0,0,0,0,0
226.29,621,1,0,0,0,0,0,0
44.71,1739,3,0,3,0,0,0,0
78.03,1721,3,0,1,0,0,0,0
66.54,1827,2,0,2,0,0,0,0
22.93,1352,1,1,1,0,0,0,0
18.93,604,9,1,0,0,0,0,0
24.4,1283,3,1,0,1,0,1,1
32.36,1858,3,1,0,0,0,0,0
96.22,1461,5,2,0,0,0,0,1
30.09,718,3,0,1,0,1,0,0
382.41,1588,7,0,1,0,0,1,1
186.26,349,7,4,1,0,0,0,0
149.66,1717,7,0,0,0,0,0,0
59.17,1974,3,0,0,0,0,0,0
303.17,1839,4,1,1,0,0,0,0
53.62,515,7,2,0,0,0,0,0
64.63,1473,2,1,1,0,0,0,0
79.04,399,3,0,0,0,0,0,0
134.53,1620,5,0,0,0,0,0,0
